cluster_num,keyword,title,url,thumbnail
2,모집 현대산업개발,"픽스퀵, '대한민국 유망기업대상' 스마트기기 애프터마켓 플랫폼부문 수상",http://news.mt.co.kr/mtview.php?no=2022053015140398290,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F008%2F2022%2F05%2F30%2F4752762.jpg&type=ff264_180&expire=2&refresh=true
2,모집 현대산업개발,"HDC현대산업개발, HDC랩스와 공동으로 스마트 기술 선보여",https://www.ilyosisa.co.kr/news/article.html?no=234843,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5175%2F2022%2F05%2F30%2F120420.jpg&type=ofullfill264_180_gray&expire=2&refresh=true
2,모집 현대산업개발,"용인시정연구원, 주차 문제 개선방안으로 ‘스마트 주차시스템’ 제시",https://www.asiatoday.co.kr/view.php?key=20220530010017596,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5268%2F2022%2F05%2F30%2F1648401.jpg&type=ofullfill264_180_gray&expire=2&refresh=true
2,모집 현대산업개발,"해남군, 스마트 도시계획 군민참여단 리빙랩 모집",http://www.thebigdata.co.kr/view.php?ud=202205301555347388e91b94b033_23,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5645%2F2022%2F05%2F30%2F118290.jpg&type=ofullfill264_180_gray&expire=2&refresh=true
2,모집 현대산업개발,"HDC현대산업개발, HDC랩스와 '스마트 주차장 솔루션' 선보여",http://www.asiaa.co.kr/news/articleView.html?idxno=88187,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5755%2F2022%2F05%2F30%2F55379.jpg&type=ofullfill264_180_gray&expire=2&refresh=true
2,모집 현대산업개발,2022 스마트+인테리어 B2B 전략 세미나 및 전시 개최… 스마트인테리어 新 BM 발굴·공유 통해 시너지효과 극대화한다!,http://kr.aving.net/news/view.php?articleId=1714324&Branch_ID=kr&rssid=naver&mn_name=news,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5015%2F2022%2F05%2F30%2F167311.jpg&type=ff264_180&expire=2&refresh=true
2,모집 현대산업개발,"인공지능 서버에서 오토모티브, 스마트 센서까지… AI 반도체 4개 제품군 ‘딥엑스 시리즈’ 동시에 선보여",https://www.donga.com/news/article/all/20220528/113668013/1,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F020%2F2022%2F05%2F30%2F3431405.jpg&type=ff264_180&expire=2&refresh=true
4,경기스마트제조혁신센터 동진쎄미켐,"자율주행 데이터 솔루션 기업 인피닉, '글로벌 ICT 미래 유니콘 기업' 선정",https://www.news1.kr/articles/?4696409,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F421%2F2022%2F05%2F30%2F6126408.jpg&type=ff264_180&expire=2&refresh=true
4,경기스마트제조혁신센터 동진쎄미켐,'K-스마트등대공장'에 제이브이엠 등 11개 기업 선정,https://www.yna.co.kr/view/AKR20220530025000003?input=1195m,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F001%2F2022%2F05%2F30%2F13214000.jpg&type=ff264_180&expire=2&refresh=true
4,경기스마트제조혁신센터 동진쎄미켐,"중기부, '한국형 스마트 등대공장' 11개사 선정…""3년간 12억원 지원""",https://www.news1.kr/articles/?4696341,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F421%2F2022%2F05%2F30%2F6126999.jpg&type=ff264_180&expire=2&refresh=true
4,경기스마트제조혁신센터 동진쎄미켐,"중기부, K-스마트등대공장 11개사 선정…최대 12억 지원",https://view.asiae.co.kr/article/2022053009132867862,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F277%2F2022%2F05%2F30%2F5096333.jpg&type=ff264_180&expire=2&refresh=true
4,경기스마트제조혁신센터 동진쎄미켐,"중기부, ㈜동진쎄미켐 등 K-스마트등대공장 사업 대상 11개 기업 선정",http://www.incheonilbo.com/news/articleView.html?idxno=1146724,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5193%2F2022%2F05%2F30%2F464356.jpg&type=ofullfill264_180_gray&expire=2&refresh=true
4,경기스마트제조혁신센터 동진쎄미켐,"중기부, '케이(K) 스마트등대공장' 최종 11개사 선정",https://www.asiatoday.co.kr/view.php?key=20220530010017144, 
4,경기스마트제조혁신센터 동진쎄미켐,"한림대, '의료AI 융합인재 양성사업'에 선정",http://www.rapportian.com/news/articleView.html?idxno=147564,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5248%2F2022%2F05%2F30%2F60426.jpg&type=ff264_180&expire=2&refresh=true
4,경기스마트제조혁신센터 동진쎄미켐,"중기부, ‘K-스마트등대공장’11개사 선정 발표",http://news.heraldcorp.com/view.php?ud=20220530000572, 
4,경기스마트제조혁신센터 동진쎄미켐,"'동진쎄미켐' 등 11개 기업, 중기부 지원 'k-스마트등대공장'에 선정",http://www.kihoilbo.co.kr/news/articleView.html?idxno=981764, 
4,경기스마트제조혁신센터 동진쎄미켐,"경기스마트제조혁신센터 ""동진쎄미켐, 'K-스마트등대공장' 선정""",http://www.shinailbo.co.kr/news/articleView.html?idxno=1557884, 
4,경기스마트제조혁신센터 동진쎄미켐,"중진공, AI 기업 평가로 중소기업 혁신성장 돕는다",https://www.ajunews.com/view/20220527110623016,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5090%2F2022%2F05%2F30%2F2141487.jpg&type=ofullfill264_180_gray&expire=2&refresh=true
4,경기스마트제조혁신센터 동진쎄미켐,두산공작기계·동진쎄미켐 등 K-스마트등대공장 11개사 선정,http://www.mtnews.net/news/view.php?idx=13696,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5596%2F2022%2F05%2F30%2F10038.jpg&type=ofullfill264_180_gray&expire=2&refresh=true
4,경기스마트제조혁신센터 동진쎄미켐,"플럭시티, APAC CIO Outlook 매거진 '2022년 스마트시티 솔루션 10대 기업' 선정",http://www.gvalley.co.kr/news/articleView.html?idxno=604020,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5206%2F2022%2F05%2F30%2F78943.jpg&type=ofullfill264_180_gray&expire=2&refresh=true
1,기업은행 상담지원ai,"기업銀, 상담지원 AI 서비스 선봬",http://www.etnews.com/20220530000248,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F030%2F2022%2F05%2F30%2F3020329.jpg&type=ff264_180&expire=2&refresh=true
1,기업은행 상담지원ai,"기업은행, ‘상담지원 AI 서비스’ 실시",https://www.ekn.kr/web/view.php?key=20220530010004974,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5133%2F2022%2F05%2F30%2F521353.jpg&type=ofullfill264_180_gray&expire=2&refresh=true
1,기업은행 상담지원ai,"IBK기업銀, '상담지원 AI' 서비스 시행",http://www.hg-times.com/news/articleView.html?idxno=241773,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5290%2F2022%2F05%2F30%2F159109.jpg&type=ofullfill264_180_gray&expire=2&refresh=true
1,기업은행 상담지원ai,"기업은행, '상담지원 AI' 도입... ""고객통화 실시간 분석·콘텐츠 제공""",https://www.ajunews.com/view/20220530154055443,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5090%2F2022%2F05%2F30%2F2141783.jpg&type=ofullfill264_180_gray&expire=2&refresh=true
1,기업은행 상담지원ai,"IBK기업은행, ʻ상담지원 AIʼ 서비스 시행",http://www.thefirstmedia.net/news/articleView.html?idxno=94926,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5560%2F2022%2F05%2F30%2F51908.jpg&type=ofullfill264_180_gray&expire=2&refresh=true
1,기업은행 상담지원ai,"기업은행, '상담지원 AI' 도입…""고객센터 상담시간 20초 단축""",http://www.psnews.co.kr/news/articleView.html?idxno=2009367,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5669%2F2022%2F05%2F30%2F43100.jpg&type=ofullfill264_180_gray&expire=2&refresh=true
1,기업은행 상담지원ai,"기업은행, 상담지원 AI 서비스 선봬",http://www.pinpointnews.co.kr/news/articleView.html?idxno=119640,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5829%2F2022%2F05%2F30%2F114771.jpg&type=ofullfill264_180_gray&expire=2&refresh=true
1,기업은행 상담지원ai,"기업은행, 상담 콘텐츠 자동 제공… '상담직원 AI' 서비스",http://www.pressm.kr/news/articleView.html?idxno=59134,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5681%2F2022%2F05%2F30%2F31577.jpg&type=ff264_180&expire=2&refresh=true
1,기업은행 상담지원ai,"IBK 기업은행, 상담에 AI 분석 도입…소요 시간 단축",http://www.thekpm.com/news/articleView.html?idxno=121674,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5679%2F2022%2F05%2F30%2F106727.jpg&type=ofullfill264_180_gray&expire=2&refresh=true
1,기업은행 상담지원ai,"IBK기업은행, ‘상담지원AI’ 서비스 실시…고객 상담시간 감소 효과",https://www.news2day.co.kr/article/20220530500176,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5527%2F2022%2F05%2F30%2F114499.jpg&type=ofullfill264_180_gray&expire=2&refresh=true
1,기업은행 상담지원ai,"IBK 기업은행, '상담지원 AI' 서비스 실시-고객 상담시간 약 20 초 이상 감소",http://www.techholic.co.kr/news/articleView.html?idxno=203865,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5404%2F2022%2F05%2F30%2F37599.jpg&type=ff264_180&expire=2&refresh=true
1,기업은행 상담지원ai,"기업은행, 상담지원 AI 서비스 실시…고객센터 상담시간 20초 이상 감소",https://www.ngetnews.com/news/articleView.html?idxno=408366,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5824%2F2022%2F05%2F30%2F12509.jpg&type=ofullfill264_180_gray&expire=2&refresh=true
