title,url,thumbnail,cluster2nd
"IBM, 인공위성에 하이브리드 클라우드 및 AI 기술 탑재... 우주 공략 본격화",http://www.boannews.com/media/view.asp?idx=107143&kind=,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5016%2F2022%2F05%2F30%2F98766.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,6
"IBK기업은행, ‘상담지원AI’ 서비스 실시…고객 상담시간 감소 효과",https://www.news2day.co.kr/article/20220530500176,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5527%2F2022%2F05%2F30%2F114499.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,21
"중기부, '케이(K) 스마트등대공장' 최종 11개사 선정",https://www.asiatoday.co.kr/view.php?key=20220530010017144, ,7
"과기정통부, 올해 '디지털 트윈' 실증 사업에 260억원 투입",https://www.ddaily.co.kr/news/article.html?no=238833,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F138%2F2022%2F05%2F30%2F2125646.jpg&type=ff264_180&expire=2&refresh=true,17
구글·애플 이어 오포도 ‘AR글래스’…XR기기 시장 뜨겁다,http://www.edaily.co.kr/news/newspath.asp?newsid=02804406632334168,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F018%2F2022%2F05%2F30%2F5229314.jpg&type=ff264_180&expire=2&refresh=true,18
광주에서 국내 최대 AI 기술 전시회 연다,http://news.heraldcorp.com/view.php?ud=20220530000041,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F016%2F2022%2F05%2F30%2F1996881.jpg&type=ff264_180&expire=2&refresh=true,15
"IBK 기업은행, '상담지원 AI' 서비스 실시-고객 상담시간 약 20 초 이상 감소",http://www.techholic.co.kr/news/articleView.html?idxno=203865,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5404%2F2022%2F05%2F30%2F37599.jpg&type=ff264_180&expire=2&refresh=true,21
"AI융합형 IoT가전 교육 수강생 모집, 글로벌소프트웨어캠퍼스㈜ 참여",http://www.edaily.co.kr/news/newspath.asp?newsid=02578086632334168,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F018%2F2022%2F05%2F30%2F5229241.jpg&type=ff264_180&expire=2&refresh=true,26
"퓨리오사AI, 업스테이지와 OCR 사업 '맞손'…""AI칩에 AI팩 심는다""",https://www.itbiznews.com/news/articleView.html?idxno=72805,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5795%2F2022%2F05%2F30%2F19527.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,19
"IBM, 인공위성에 하이브리드 클라우드 및 인공지능(AI) 기술 탑재",https://www.ddaily.co.kr/news/article.html?no=238800,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F138%2F2022%2F05%2F30%2F2125616.jpg&type=ff264_180&expire=2&refresh=true,6
"베스핀글로벌-엔터플, 데브 OS 플랫폼 공동 개발 및 관련 사업 추진 위해 MOU 체결",http://mirakle.mk.co.kr/view.php?year=2022&no=475487,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F009%2F2022%2F05%2F30%2F4970846.jpg&type=ff264_180&expire=2&refresh=true,5
"이노그리드, 한국도로공사 '스마트건설기술개발' 유공 표창 수상",http://www.datanet.co.kr/news/articleView.html?idxno=173062,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5096%2F2022%2F05%2F30%2F123611.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,1
"""요즘 건강 괜찮으세요?""…네이버 AI로 어르신 감정안부 챙긴다",https://www.techm.kr/news/articleView.html?idxno=97935,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5447%2F2022%2F05%2F30%2F28926.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,15
"노르딕, 브레이브리지 IoT 플랫폼 지원으로 상용화 가속시켜",https://www.hellot.net/news/article.html?no=68580,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5417%2F2022%2F05%2F30%2F34923.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,9
"LG, 인공지능 스마트공장 구축 도와",http://news.mk.co.kr/newsRead.php?no=474706&year=2022,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F009%2F2022%2F05%2F30%2F4970729.jpg&type=ff264_180&expire=2&refresh=true,1
"업템포글로벌, 스핀오프 IT 개발팀 '업테크' 론칭",http://news.mt.co.kr/mtview.php?no=2022052814564634986,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F008%2F2022%2F05%2F30%2F4752685.jpg&type=ff264_180&expire=2&refresh=true,20
"모더나 ""mRNA 플랫폼 활용한 독감백신 개발 중""",http://www.rapportian.com/news/articleView.html?idxno=147537,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5248%2F2022%2F05%2F30%2F60400.jpg&type=ff264_180&expire=2&refresh=true,4
윤동식 KT클라우드 대표 “2026년까지 매출 2조원 목표... AI·공공분야 공략”,https://biz.chosun.com/it-science/ict/2022/05/30/7QB3R7AOQRE6HEV34WRZAKERKE/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F366%2F2022%2F05%2F30%2F817497.jpg&type=ff264_180&expire=2&refresh=true,15
"한림대, '의료AI 융합인재 양성사업'에 선정",http://www.rapportian.com/news/articleView.html?idxno=147564,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5248%2F2022%2F05%2F30%2F60426.jpg&type=ff264_180&expire=2&refresh=true,2
"AMD 인스팅트 MI200, MS 애저 AI 트레이닝 지원",http://www.datanet.co.kr/news/articleView.html?idxno=173084,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5096%2F2022%2F05%2F30%2F123631.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,15
"'워크플레이스', 스마트워크 지원 포털로 진화",http://www.koit.co.kr/news/articleView.html?idxno=97792,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5839%2F2022%2F05%2F30%2F14101.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,23
세계 첫 AI 활용 물관리…수자원公 '미래형 상수도' 이끈다,https://www.sedaily.com/NewsView/26666H2OBY,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F011%2F2022%2F05%2F30%2F4059876.jpg&type=ff264_180&expire=2&refresh=true,4
"하이테크 모바일 로봇 플랫폼 필드로, 자율배송 로봇 시제품 출시",https://www.news1.kr/articles/?4696757,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F421%2F2022%2F05%2F30%2F6127317.jpg&type=ff264_180&expire=2&refresh=true,9
"경북농기원, 디지털 마(산약) 재배 시스템 개발 착수",http://www.nspna.com/news/?mode=view&newsid=573951,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5025%2F2022%2F05%2F30%2F547132.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,14
"양산시, 스마트공장 보급확산사업 추진",http://www.enewstoday.co.kr/news/articleView.html?idxno=1573307,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5038%2F2022%2F05%2F30%2F727205.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,5
서울 강서구청 AI 서비스 로봇 구축 시연회,https://www.news1.kr/photos/view/?5400673,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F421%2F2022%2F05%2F30%2F6127255.jpg&type=ff264_180&expire=2&refresh=true,15
"KT, 초미세먼지 대응...신축아파트에 AI청정환기시스템 구축",http://www.s-journal.co.kr/news/articleView.html?idxno=5597,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5877%2F2022%2F05%2F30%2F736.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,0
지속가능 스마트 도시 도모 위한 '스마트시티 아시아 2022' 성료,http://www.incheonilbo.com/news/articleView.html?idxno=1146655,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5193%2F2022%2F05%2F30%2F464290.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,16
AI기반 알레르기성 비염치료기 세계 최초 개발,https://www.donga.com/news/article/all/20220528/113668065/1,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F020%2F2022%2F05%2F30%2F3431401.jpg&type=ff264_180&expire=2&refresh=true,15
"AMD 인스팅트 MI200, 마이크로소프트 애저 AI 트레이닝 지원",http://www.ilovepc.co.kr/news/articleView.html?idxno=43564,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5198%2F2022%2F05%2F30%2F29053.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,15
"['IT'oday] 삼성전자, 에버랜드에서 '비스포크 팬파티' 개최 外",http://www.sisaweek.com/news/articleView.html?idxno=153806,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5337%2F2022%2F05%2F30%2F122808.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,20
"기업은행, 상담지원 AI 서비스 실시…고객센터 상담시간 20초 이상 감소",https://www.ngetnews.com/news/articleView.html?idxno=408366,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5824%2F2022%2F05%2F30%2F12509.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,21
"행안부, 디지털 플랫폼 정부 추진 방안 논의 CIO 협의회 개최  ",http://www.cctvnews.co.kr/news/articleView.html?idxno=232676,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5298%2F2022%2F05%2F30%2F154725.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,22
"로그프레소, 보안운영 플랫폼 '로그프레소 엔터프라이즈 4.0' 출시",http://www.etnews.com/20220530000051,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F030%2F2022%2F05%2F30%2F3020136.jpg&type=ff264_180&expire=2&refresh=true,9
"삼성SDS, '클라우드 퍼스트' 가속…판교 IT 캠퍼스서 '고객사 파견 2000여명' 원격업무",http://www.newsworks.co.kr/news/articleView.html?idxno=599364,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5525%2F2022%2F05%2F30%2F302754.jpg&type=ff264_180&expire=2&refresh=true,20
"[통신가 소식] KT, 이문3구역에 AI 청정환기 시스템 구축·U+아이들나라, 오프라인 놀이교육으로 영역 확장",http://theviewers.co.kr/View.aspx?No=2402614,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5597%2F2022%2F05%2F30%2F81700.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,0
"중기부, ‘K-스마트등대공장’11개사 선정 발표",http://news.heraldcorp.com/view.php?ud=20220530000572, ,7
첨단 디지털 헬스케어산업 허브 조성… 원주는 건강이다,https://www.seoul.co.kr/news/newsView.php?id=20220530015008&wlog_tag3=naver,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F081%2F2022%2F05%2F30%2F3276439.jpg&type=ff264_180&expire=2&refresh=true,12
"플래티어, 한국미스미에 플래티어 AI 마케팅 솔루션 ‘그루비’ 도입",https://www.ddaily.co.kr/news/article.html?no=238820,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F138%2F2022%2F05%2F30%2F2125631.jpg&type=ff264_180&expire=2&refresh=true,10
"DB손해보험, '부릉(메쉬코리아)'과 통합물류플랫폼 보험서비스 업무협약",http://www.thebigdata.co.kr/view.php?ud=2022053010295228302d2db879fd_23,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5645%2F2022%2F05%2F30%2F118258.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,1
"모더나 ""mRNA 플랫폼 활용 독감 예방 백신 개발 중""",http://www.healthinnews.co.kr/news/articleView.html?idxno=30357,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5817%2F2022%2F05%2F30%2F10724.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,4
'AI 딥러닝' 기술 탑재한 가전제품 대세,http://www.enewstoday.co.kr/news/articleView.html?idxno=1573405,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5038%2F2022%2F05%2F30%2F727299.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,15
‘디지털플랫폼정부’ 논의한다··· 31일 중앙-지자체 CIO 협의회 개최,https://www.ddaily.co.kr/news/article.html?no=238855,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F138%2F2022%2F05%2F30%2F2125664.jpg&type=ff264_180&expire=2&refresh=true,22
"'동진쎄미켐' 등 11개 기업, 중기부 지원 'k-스마트등대공장'에 선정",http://www.kihoilbo.co.kr/news/articleView.html?idxno=981764, ,7
8년뒤 동남아 1256조 폭풍성장...'디지털 K-금융' 돌풍 분다,http://news.mt.co.kr/mtview.php?no=2022052910353616051,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F008%2F2022%2F05%2F30%2F4752262.jpg&type=ff264_180&expire=2&refresh=true,12
"엑세스바이오, 심전도 전문기업 웰리시스에 투자…디지털헬스케어 사업 본격화",http://www.newspim.com/news/view/20220530000120,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5002%2F2022%2F05%2F30%2F2101114.jpg&type=ff264_180&expire=2&refresh=true,5
"픽스퀵, '대한민국 유망기업대상' 스마트기기 애프터마켓 플랫폼부문 수상",http://news.mt.co.kr/mtview.php?no=2022053015140398290,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F008%2F2022%2F05%2F30%2F4752762.jpg&type=ff264_180&expire=2&refresh=true,26
"아이오바이오, 연대 치과병원과 덴탈 헬스케어 플랫폼 임상적용 협약",http://www.edaily.co.kr/news/newspath.asp?newsid=02318966632334168,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F018%2F2022%2F05%2F30%2F5229176.jpg&type=ff264_180&expire=2&refresh=true,9
"""디지털플랫폼정부, 기업에 혁신 기회 제공""",http://www.koit.co.kr/news/articleView.html?idxno=97791,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5839%2F2022%2F05%2F30%2F14105.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,25
"서비스나우, '나우 플랫폼'에 '구매 조달 서비스 관리' 솔루션 도입",http://www.datanet.co.kr/news/articleView.html?idxno=173080,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5096%2F2022%2F05%2F30%2F123626.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,3
"경기스마트제조혁신센터 ""동진쎄미켐, 'K-스마트등대공장' 선정""",http://www.shinailbo.co.kr/news/articleView.html?idxno=1557884, ,2
"HDC현대산업개발, HDC랩스와 공동으로 스마트 기술 선보여",https://www.ilyosisa.co.kr/news/article.html?no=234843,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5175%2F2022%2F05%2F30%2F120420.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,26
한국디지털문인협회 창립총회 '문학의 미래 연다',http://www.breaknews.com/898709,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5297%2F2022%2F05%2F30%2F579195.jpg&type=ff264_180&expire=2&refresh=true,1
"IT 교육 플랫폼 인프런 2021년 실적 공개, “전년 대비 214% 이상 성장”",http://mirakle.mk.co.kr/view.php?year=2022&no=476589,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F009%2F2022%2F05%2F30%2F4970987.jpg&type=ff264_180&expire=2&refresh=true,20
[김정호의 AI시대의 전략] 인간의 얼굴 닮아가는 인공지능… 눈빛·표정까지 만들어 낸다,https://www.chosun.com/opinion/specialist_column/2022/05/30/NQSJRYHIE5DLFGKMFO5MOYSV2I/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F023%2F2022%2F05%2F30%2F3694449.jpg&type=ff264_180&expire=2&refresh=true,15
"""ESG·보안·인력난 해법 제시가 中企 디지털 전환 열쇠""",http://www.kbiznews.co.kr/news/articleView.html?idxno=91302,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5328%2F2022%2F05%2F30%2F44509.jpg&type=ff264_180&expire=2&refresh=true,24
"제37호 에이-벤처스 '도시농사꾼', 냉동컨테이너 활용 스마트팜 개발 ",http://www.foodnews.co.kr/news/articleView.html?idxno=97049,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5595%2F2022%2F05%2F30%2F13566.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,4
"'도매꾹-판다랭크', 소상공인 디지털 진출 '맞손'",http://www.m-i.kr/news/articleView.html?idxno=923153,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5385%2F2022%2F05%2F30%2F537552.jpg&type=ff264_180&expire=2&refresh=true,12
횡성군 '지역거점 스마트시티' 가속 ,https://www.jeonmae.co.kr/news/articleView.html?idxno=892677,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5844%2F2022%2F05%2F30%2F49714.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,16
중기중앙회 '베트남 스마트시티 전시회' 한국관 참가,http://www.kbiznews.co.kr/news/articleView.html?idxno=91294,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5328%2F2022%2F05%2F30%2F44517.jpg&type=ff264_180&expire=2&refresh=true,16
"LG유플러스, '째깍악어' 사업 제휴로 아이들나라 확대…삼성SDS, 판교에 2000명 입주 [IT오늘]",http://www.sisaon.co.kr/news/articleView.html?idxno=139384, ,20
"와이즈스톤, 과기정통부 'AI 신뢰성 인증' 사업자 선정",http://www.datanet.co.kr/news/articleView.html?idxno=173060,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5096%2F2022%2F05%2F30%2F123606.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,2
"강서구, 인공지능(AI) 민원 안내로봇 ‘새로미’ 구축 ´운영",http://robotzine.co.kr/entry/260963,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5733%2F2022%2F05%2F30%2F4306.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,15
"[CEO 리포트] 정영호 캐롯 대표, 1호 넘어 1위 디지털 손보사 꿈꾼다",http://daily.hankooki.com/news/articleView.html?idxno=825663,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5358%2F2022%2F05%2F30%2F415468.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,12
"KAIST, 새로운 3차원 노광 공정 개발",http://www.naeil.com/news_view/?id_art=424890, ,14
"횡성군, 스마트시티 조성사업 최종 협약 체결",https://mbcnewsgangwon.co.kr/article/hijptCFWf9fHXQfcuWh8, ,16
"한림대동탄성심병원, 스마트병원 선도모델 개발 지원사업 선정",https://www.kgnews.co.kr/news/article.html?no=703756,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5199%2F2022%2F05%2F30%2F302846.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,2
"농협제주본부, 농･축협책임자 디지털금융 교육 실시",http://www.aflnews.co.kr/news/articleView.html?idxno=227405,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5442%2F2022%2F05%2F30%2F60160.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,1
"더맘마, 맘마먹자 앱 회원 DB 통합",http://www.klnews.co.kr/news/articleView.html?idxno=304664,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5148%2F2022%2F05%2F30%2F21775.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,1
"베스핀글로벌-엔터플, 데브 OS 플랫폼 공동 개발 MOU 체결",http://www.epnc.co.kr/news/articleView.html?idxno=223800,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5752%2F2022%2F05%2F30%2F40189.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,9
"중진공, AI 기업 평가로 중소기업 혁신성장 돕는다",https://www.ajunews.com/view/20220527110623016,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5090%2F2022%2F05%2F30%2F2141487.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,25
"[데일리 IT 단신] SKT, 로밍 상품 ‘바로 요금제’ 첫 고객 50% 할인 제공 外",https://biz.newdaily.co.kr/site/data/html/2022/05/30/2022053000106.html,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5005%2F2022%2F05%2F30%2F681090.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,20
"김은혜 경기도지사 후보, 디지털플랫폼 4대 공약 발표",http://www.breaknews.com/898598,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5297%2F2022%2F05%2F30%2F579053.jpg&type=ff264_180&expire=2&refresh=true,1
"로그프레소, 자유롭게 기능 확장할 수 있는 SecOps 플랫폼 출시",https://www.hellot.net/news/article.html?no=68592,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5417%2F2022%2F05%2F30%2F34934.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,9
"구글, 'DALL-E 2'와 경쟁하는 'Imagen' 발표",http://www.aitimes.com/news/articleView.html?idxno=144897,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5746%2F2022%2F05%2F30%2F84736.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,18
"국내 대표 AI 소프트웨어-하드웨어 스타트업이 만났다...업스테이지-퓨리오사AI, 인공지능 생태계 확장 위해 맞손",http://www.aitimes.kr/news/articleView.html?idxno=25157,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5830%2F2022%2F05%2F30%2F7083.jpg&type=ff264_180&expire=2&refresh=true,19
"용인시정연구원, 주차 문제 개선방안으로 ‘스마트 주차시스템’ 제시",https://www.asiatoday.co.kr/view.php?key=20220530010017596,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5268%2F2022%2F05%2F30%2F1648401.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,26
"'스마트시티 아시아 2022' 베트남 호치민서 ""이것이 미래도시"" ",https://www.gametoc.co.kr/news/articleView.html?idxno=66490,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5497%2F2022%2F05%2F30%2F16739.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,16
[블록체인핫이슈] 논란 속 부활 테라 블록체인에 쏠리는 눈,http://www.digitaltoday.co.kr/news/articleView.html?idxno=447474,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5137%2F2022%2F05%2F30%2F118693.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,1
노르딕 IoT 플랫폼으로 네트워크 연결 오류 자동 해결,http://www.koit.co.kr/news/articleView.html?idxno=97818,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5839%2F2022%2F05%2F30%2F14107.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,9
중앙·지방정부 디지털플랫폼정부 전문가 한 자리에 모인다,http://www.public25.com/news/articleView.html?idxno=11053,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5859%2F2022%2F05%2F30%2F362.jpg&type=ff264_180&expire=2&refresh=true,22
"롤텍, 제11회 개인정보보호페어·CPO워크숍 'PIS FAIR' 참가",http://www.it-b.co.kr/news/articleView.html?idxno=59963,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5579%2F2022%2F05%2F30%2F36985.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,1
"위메이드, '엔비져블'의 디지털치료경험(DTX) 연구개발 사업에 전략적 투자",http://www.cbci.co.kr/news/articleView.html?idxno=428125,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5785%2F2022%2F05%2F30%2F23767.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,5
두산공작기계·동진쎄미켐 등 K-스마트등대공장 11개사 선정,http://www.mtnews.net/news/view.php?idx=13696,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5596%2F2022%2F05%2F30%2F10038.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,7
"중국, 대규모 디지털 인프라 사업 '둥수씨솬' 본격 추진",http://www.opinionnews.co.kr/news/articleView.html?idxno=68083,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5618%2F2022%2F05%2F30%2F23645.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,5
"베리스토어-한터글로벌, 글로벌 플랫폼 사업 위한 MOU 체결",http://www.newsway.co.kr/news/view?tp=1&ud=2022053015165000327,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5270%2F2022%2F05%2F30%2F761993.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,5
