title,url,thumbnail,cluster2nd
"尹 디지털플랫폼정부 '목적' 분명해야…""데이터 '호수→늪' 된다"" [IT돋보기]",http://www.inews24.com/view/1481915,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F031%2F2022%2F05%2F18%2F673462.jpg&type=ff264_180&expire=2&refresh=true,9
백경란 “빅데이터 기반 ‘과학방역’…감염병 컨트롤타워 정립할 것’”,https://www.sedaily.com/NewsView/2660OVUVTJ,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F011%2F2022%2F05%2F18%2F4055299.jpg&type=ff264_180&expire=2&refresh=true,12
"한컴, 25일 세종1호 발사...위성 기반 데이터 서비스 사업 본격 시동",http://www.digitaltoday.co.kr/news/articleView.html?idxno=445962,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5137%2F2022%2F05%2F18%2F118222.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,9
[갈길 먼 마이데이터]② 영국에선 플랫폼이 된 마이데이터 사업자,https://view.asiae.co.kr/article/2022051313454475615,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F277%2F2022%2F05%2F18%2F5090367.jpg&type=ff264_180&expire=2&refresh=true,10
중대본 “전문가위·빅데이터 플랫폼 구성”…확진자 3만1352명,https://www.hani.co.kr/arti/society/health/1043310.html,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F028%2F2022%2F05%2F18%2F2591054.jpg&type=ff264_180&expire=2&refresh=true,12
"유성구, '공공데이터 기업매칭 지원 사업' 추진",http://www.dtnews24.com/news/articleView.html?idxno=725159,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5232%2F2022%2F05%2F18%2F180707.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,15
[빅데이터MSI]18일 오전 주식시장 심리 4단계 '보통',http://www.newsis.com/view/?id=NISX20220518_0001875122&cID=15001&pID=15000,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F003%2F2022%2F05%2F18%2F11191335.jpg&type=ff264_180&expire=2&refresh=true,1
"인젠트, 가명/익명처리 서비스 ‘마이데이터 쉴드’ 무료체험",https://zdnet.co.kr/view/?no=20220518165211,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F092%2F2022%2F05%2F18%2F2257178.jpg&type=ff264_180&expire=2&refresh=true,10
자율주행 로봇이 거리청소 하는 헬싱키… IoT기반 데이터로 홍수 예측하는 뉴욕,https://www.donga.com/news/article/all/20220518/113453326/1,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F020%2F2022%2F05%2F18%2F3428967.jpg&type=ff264_180&expire=2&refresh=true,9
"[올댓차이나] 중국, 채권거래 데이터 해외 기관투자가에 공개 중단",http://www.newsis.com/view/?id=NISX20220518_0001875878&cID=10101&pID=10100,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F003%2F2022%2F05%2F18%2F11192658.jpg&type=ff264_180&expire=2&refresh=true,9
샴푸 브랜드평판 2022년 5월 빅데이터 분석결과,http://www.ujeil.com/news/articleView.html?idxno=304078,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5583%2F2022%2F05%2F18%2F102410.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,12
"과기원통증연구단-티쓰리큐, AI 빅데이터 이용 난치성 통증 연구 MOU",http://www.etnews.com/20220518000008,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F030%2F2022%2F05%2F18%2F3017558.jpg&type=ff264_180&expire=2&refresh=true,12
2023년 의료 마이데이터…민간 빠진 '반쪽개통' 우려,http://www.etnews.com/20220518000216,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F030%2F2022%2F05%2F18%2F3017743.jpg&type=ff264_180&expire=2&refresh=true,10
"[갈길 먼 마이데이터] 디지.미 회장 ""개인이 적극 공유하는 정보로 기업과 연결""",https://view.asiae.co.kr/article/2022051716225714420,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F277%2F2022%2F05%2F18%2F5090368.jpg&type=ff264_180&expire=2&refresh=true,10
"삼성카드, 마이데이터 공백 채우기 심혈",http://www.econovill.com/news/articleView.html?idxno=576067,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5097%2F2022%2F05%2F18%2F289722.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,10
"환경자원 데이터 플랫폼 '빼기', 25억 규모 후속투자 유치 성공",http://www.kdpress.co.kr/news/articleView.html?idxno=112912,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5792%2F2022%2F05%2F18%2F14333.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,1
"[속보] ""연말까지 코로나 환자·진료 정보 '빅데이터 플랫폼'으로 통합""",https://www.yna.co.kr/view/AKR20220518031200530?input=1195m,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F001%2F2022%2F05%2F18%2F13185791.jpg&type=ff264_180&expire=2&refresh=true,12
[데이터뉴스]'벤처펀드 1조' VC 7곳,http://www.etnews.com/20220518000165,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F030%2F2022%2F05%2F18%2F3017775.jpg&type=ff264_180&expire=2&refresh=true,1
"에너지밸런스, '2022 데이터스타즈' 대상기업 선정",http://www.etnews.com/20220518000121,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F030%2F2022%2F05%2F18%2F3017669.jpg&type=ff264_180&expire=2&refresh=true,16
"한국빅데이터학회, '빅데이터AI포럼' 창립",http://www.etnews.com/20220518000016,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F030%2F2022%2F05%2F18%2F3017566.jpg&type=ff264_180&expire=2&refresh=true,1
‘마이데이터’가 재무·소비 분석…나만의 상품 찾아준다,http://www.munhwa.com/news/view.html?no=2022051801031809317001,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F021%2F2022%2F05%2F18%2F2514013.jpg&type=ff264_180&expire=2&refresh=true,10
"호주, 범죄 저지른 10대 청소년들 '데이터+와이파이' 안 되는 시골 오지로 보내버린다",https://www.insight.co.kr/news/395772,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5486%2F2022%2F05%2F18%2F211389.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,9
"[속보] ""100일 내로 전문가 중심 독립위 구성, 빅데이터 플랫폼 구축""",https://www.news1.kr/articles/?4683736,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F421%2F2022%2F05%2F18%2F6098970.jpg&type=ff264_180&expire=2&refresh=true,12
"[현장] 아시아 최대 KTSAT 금산위성센터, 우주데이터 사업 기지 된다",https://www.businesspost.co.kr/BP?command=article_view&num=281335,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5374%2F2022%2F05%2F18%2F262936.jpg&type=ff264_180&expire=2&refresh=true,1
"빔 소프트웨어, 'VeeamON 2022' 개최... 데이터 보호의 미래 제시",https://www.dailysecu.com/news/articleView.html?idxno=136878,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5350%2F2022%2F05%2F18%2F113426.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,9
"한세예스24홀딩스, 박현영 데이터분석가 초청해 강연회 열어",http://www.ziksir.com/news/articleView.html?idxno=25032,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5489%2F2022%2F05%2F18%2F8377.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,1
"DB손해보험, AI·빅데이터 전문가로 '디지털 혁신팀' 운영…쌍방향 'TM 상품·청약서비스'로 편의성 높여",https://www.hankyung.com/economy/article/2022051836731,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F015%2F2022%2F05%2F18%2F4700497.jpg&type=ff264_180&expire=2&refresh=true,12
"와이더플래닛, 빅데이터 산업 선도…플랫폼 경쟁력 있다-흥국증권",http://news.mt.co.kr/mtview.php?no=2022051808031938742, ,12
데이터 조작 논란 '시무필람' 국내 임상 3상 승인,http://www.dailypharm.com/Users/News/NewsView.html?ID=288200&REFERER=NP,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5190%2F2022%2F05%2F18%2F125599.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,9
"췌장성 당뇨병, 2형 당뇨병보다 임상경과 더 나빠…한국인 빅데이터 이용",http://medicalworldnews.co.kr/news/view.php?idx=1510949680,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5620%2F2022%2F05%2F18%2F23661.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,12
"투비디티엑스, ‘2022년 데이터바우처 지원사업’ 선정",http://www.segyebiz.com/newsView/20220518513940?OutUrl=naver,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5653%2F2022%2F05%2F18%2F60552.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,15
"한국데이터산업진흥원, KOTRA와 손잡고 데이터·AI 시장 공략",http://www.enewstoday.co.kr/news/articleView.html?idxno=1570731,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5038%2F2022%2F05%2F18%2F724912.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,9
"코트라, 데이터산업진흥원과 '해외 데이터·AI 시장 선점' 맞손",http://www.cstimes.com/news/articleView.html?idxno=499183,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5174%2F2022%2F05%2F18%2F325172.jpg&type=ff264_180&expire=2&refresh=true,9
"[ET시론]제조 경쟁력, 데이터 전략이 '게임 체인저'",http://www.etnews.com/20220518000043,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F030%2F2022%2F05%2F18%2F3017592.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,9
"데이터시티위마켓, 메타버스허브 웹3.0 구축",http://www.segyebiz.com/newsView/20220518510512?OutUrl=naver,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5653%2F2022%2F05%2F18%2F60543.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,1
"과기정통부, 데이터사이언스 융합인재양성사업에 고려대·KAIST 선정",https://www.itbiznews.com/news/articleView.html?idxno=72470,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5795%2F2022%2F05%2F18%2F19234.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,16
"""실시간 데이터, AI 조합으로 활용성 ↑··· 디지털 지도 시장 14.1% 성장 전망""",https://www.ciokorea.com/news/236964,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5177%2F2022%2F05%2F18%2F33437.jpg&type=ff264_180&expire=2&refresh=true,9
"한국데이터법정책학회, 20일 ""데이터법과 정책의 이슈와 과제"" 정기학술대회",http://www.newspim.com/news/view/20220518000180,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5002%2F2022%2F05%2F18%2F2092687.jpg&type=ff264_180&expire=2&refresh=true,1
"[데이터경제] 중국, 어느새 비트코인 채굴 2위로 부상...중국정부, 금지 조치에도 급증",http://www.getnews.co.kr/news/articleView.html?idxno=584711,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5445%2F2022%2F05%2F18%2F318579.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,1
선방 능력은 누가 최고? K리그의 흥미로운 GK 데이터,http://www.sporbiz.co.kr/news/articleView.html?idxno=619390,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5438%2F2022%2F05%2F18%2F267870.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,9
"""자렐토, 동반 질환·고령·신기능 저하 NVAF 환자에서 치료 혜택 데이터 확인""",http://www.kmedinfo.co.kr/news/articleView.html?idxno=73607,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5740%2F2022%2F05%2F18%2F18186.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,9
"하나금융 함영주 디지털 리더십, 빅데이터 시대 맞춤 전략 통했다",http://www.techholic.co.kr/news/articleView.html?idxno=203698,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5404%2F2022%2F05%2F18%2F37441.jpg&type=ff264_180&expire=2&refresh=true,12
"태블로, SaaS 분석 플랫폼에 ‘데이터 스토리텔링’ 기능 추가",https://www.ciokorea.com/news/236854,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5177%2F2022%2F05%2F18%2F33426.jpg&type=ff264_180&expire=2&refresh=true,9
"강동구-고려대, AI·빅데이터 분야 공동연구 업무협약 체결",https://www.jeonmae.co.kr/news/articleView.html?idxno=890588,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5844%2F2022%2F05%2F18%2F47918.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,12
"통영시 관광종사자 대상, '빅데이터로 알아본 관광도시 통영' 교육 시행",http://www.discoverynews.kr/news/articleView.html?idxno=803535,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5613%2F2022%2F05%2F18%2F79687.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,12
"[2보] 중대본 ""방역 전문가 독립위원회 구성…코로나 빅데이터 플랫폼 구축""",http://www.newspim.com/news/view/20220518000080,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5002%2F2022%2F05%2F18%2F2092612.jpg&type=ff264_180&expire=2&refresh=true,12
"(친환경이 미래다⑩)'전기 먹는 하마' 데이터센터…""친환경 전력 사용 고려해야""",http://www.newstomato.com/ReadNews.aspx?no=1123527&inflow=N,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5119%2F2022%2F05%2F18%2F842905.jpg&type=ff264_180&expire=2&refresh=true,1
"정부, 감염병 빅데이터 플랫폼 마련에 열중",http://www.newsmp.com/news/articleView.html?idxno=223648,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F5842%2F2022%2F05%2F18%2F6455.jpg&type=ofullfill264_180_gray&expire=2&refresh=true,12
"매스웍스코리아, 18일 금융 데이터 분석 및 모델링 웨비나 개최",https://www.ddaily.co.kr/news/article.html?no=238028, ,9
